end_date,3DS,DC,DS,GB,GBA,GC,N64,NeoGeoP,Switch,PS,PS2,PS3,PS4,PS5,PSP,WS,SATURN,Vita,Wii,WiiU,XB360,XBOne,XSX,Xbox,PKS
1998-10-18,,,,10867.0,,,2965.0,,,20918.0,,,,,,,858.0,,,,,,,,
1998-10-25,,,,163017.0,,,3813.0,,,21151.0,,,,,,,1061.0,,,,,,,,
1998-11-01,,,,71679.0,,,3787.0,21471.0,,20128.0,,,,,,,1027.0,,,,,,,,
1998-11-08,,,,52586.0,,,4962.0,4688.0,,27171.0,,,,,,,824.0,,,,,,,,
1998-11-15,,,,37727.0,,,4972.0,3165.0,,23575.0,,,,,,,1144.0,,,,,,,,
1998-11-22,,,,58865.0,,,35419.0,1717.0,,17374.0,,,,,,,528.0,,,,,,,,
1998-11-29,,101490.0,,67224.0,,,29835.0,1922.0,,27060.0,,,,,,,,,,,,,,,
1998-12-06,,31576.0,,58727.0,,,23859.0,1645.0,,31103.0,,,,,,,,,,,,,,,
1998-12-13,,27995.0,,116901.0,,,74002.0,2107.0,,81548.0,,,,,,,,,,,,,,,
1998-12-20,,42024.0,,214899.0,,,115411.0,1787.0,,82128.0,,,,,,,,,,,,,,,
1998-12-27,,67010.0,,206372.0,,,96522.0,2136.0,,138185.0,,,,,,,,,,,,,,,
1999-01-03,,67010.0,,206372.0,,,96522.0,2136.0,,138185.0,,,,,,,,,,,,,,,
1999-01-10,,28830.0,,136137.0,,,40364.0,2131.0,,74563.0,,,,,,,,,,,,,,,
1999-01-17,,27439.0,,64928.0,,,17914.0,2014.0,,45083.0,,,,,,,,,,,,,,,
1999-01-24,,22788.0,,58827.0,,,14547.0,1275.0,,45308.0,,,,,,,,,,,,,,,64340.0
1999-01-31,,37249.0,,46854.0,,,15189.0,874.0,,56471.0,,,,,,,,,,,,,,,21776.0
1999-02-07,,20327.0,,38348.0,,,11902.0,879.0,,60266.0,,,,,,,,,,,,,,,29533.0
1999-02-14,,15160.0,,39090.0,,,12341.0,588.0,,74300.0,,,,,,,,,,,,,,,19217.0
1999-02-28,,22797.0,,52390.0,,,19109.0,764.0,,105677.0,,,,,,,,,,,,,,,104817.0
1999-03-07,,13362.0,,26972.0,,,10612.0,589.0,,48147.0,,,,,,102655.0,,,,,,,,,50618.0
1999-03-14,,9232.0,,36610.0,,,12612.0,294.0,,40040.0,,,,,,51357.0,,,,,,,,,57386.0
1999-03-21,,8952.0,,31294.0,,,17681.0,18809.0,,51883.0,,,,,,23192.0,,,,,,,,,52431.0
1999-03-28,,16657.0,,40726.0,,,23242.0,6874.0,,47454.0,,,,,,31868.0,,,,,,,,,41348.0
1999-04-04,,14675.0,,40738.0,,,17098.0,4464.0,,43547.0,,,,,,24864.0,,,,,,,,,34390.0
1999-04-11,,13348.0,,32870.0,,,12129.0,2957.0,,36288.0,,,,,,15599.0,,,,,,,,,46705.0
1999-04-18,,6747.0,,26770.0,,,10296.0,4378.0,,29360.0,,,,,,10054.0,,,,,,,,,67061.0
1999-04-25,,7441.0,,42306.0,,,14971.0,3724.0,,35705.0,,,,,,20954.0,,,,,,,,,51423.0
1999-05-02,,7441.0,,42306.0,,,14971.0,3724.0,,35705.0,,,,,,20954.0,,,,,,,,,51423.0
1999-05-09,,7392.0,,62515.0,,,29476.0,4410.0,,39929.0,,,,,,18856.0,,,,,,,,,15136.0
1999-05-16,,4458.0,,29817.0,,,7606.0,2353.0,,21472.0,,,,,,10740.0,,,,,,,,,30726.0
1999-05-23,,3344.0,,19905.0,,,5041.0,1652.0,,19128.0,,,,,,11857.0,,,,,,,,,29996.0
1999-05-30,,4743.0,,21518.0,,,8697.0,2199.0,,26245.0,,,,,,12980.0,,,,,,,,,29419.0
1999-06-06,,2567.0,,22471.0,,,5775.0,1763.0,,22834.0,,,,,,15052.0,,,,,,,,,25377.0
1999-06-13,,676.0,,14670.0,,,10174.0,1447.0,,19220.0,,,,,,11053.0,,,,,,,,,27344.0
1999-06-20,,479.0,,20903.0,,,9280.0,1953.0,,19435.0,,,,,,8889.0,,,,,,,,,31833.0
1999-06-27,,45058.0,,17043.0,,,9412.0,2208.0,,26392.0,,,,,,7369.0,,,,,,,,,30077.0
1999-07-04,,25249.0,,18546.0,,,9471.0,1320.0,,33946.0,,,,,,9954.0,,,,,,,,,37587.0
1999-07-11,,20741.0,,29085.0,,,11246.0,1457.0,,32601.0,,,,,,9943.0,,,,,,,,,27019.0
1999-07-18,,17939.0,,26565.0,,,17414.0,1581.0,,33633.0,,,,,,6884.0,,,,,,,,,48382.0
1999-07-25,,16531.0,,36418.0,,,14889.0,1691.0,,37650.0,,,,,,15913.0,,,,,,,,,102155.0
1999-08-01,,19960.0,,37199.0,,,10006.0,1534.0,,24949.0,,,,,,15165.0,,,,,,,,,97303.0
1999-08-08,,39054.0,,56206.0,,,17197.0,1530.0,,39217.0,,,,,,24191.0,,,,,,,,,93436.0
1999-08-15,,39054.0,,56206.0,,,17197.0,1530.0,,39217.0,,,,,,24191.0,,,,,,,,,93436.0
1999-08-22,,22944.0,,51318.0,,,13134.0,1739.0,,33267.0,,,,,,17385.0,,,,,,,,,94501.0
1999-08-29,,27652.0,,32523.0,,,8477.0,1251.0,,23719.0,,,,,,12706.0,,,,,,,,,80119.0
1999-09-05,,26453.0,,30778.0,,,7157.0,1216.0,,27125.0,,,,,,10959.0,,,,,,,,,79918.0
1999-09-19,,15284.0,,27067.0,,,6011.0,671.0,,22022.0,,,,,,7764.0,,,,,,,,,74235.0
1999-09-26,,16569.0,,32429.0,,,5271.0,526.0,,25996.0,,,,,,6050.0,,,,,,,,,77811.0
1999-10-03,,32354.0,,41741.0,,,5173.0,174.0,,21442.0,,,,,,5054.0,,,,,,,,,81518.0
1999-10-10,,16519.0,,31884.0,,,5229.0,57.0,,17169.0,,,,,,5082.0,,,,,,,,,58602.0
1999-10-17,,13308.0,,35951.0,,,5724.0,54.0,,16828.0,,,,,,4007.0,,,,,,,,,55929.0
1999-10-24,,9558.0,,34327.0,,,5608.0,13198.0,,14868.0,,,,,,4962.0,,,,,,,,,60629.0
1999-10-31,,13426.0,,38399.0,,,6267.0,6837.0,,15238.0,,,,,,3979.0,,,,,,,,,58804.0
1999-11-07,,12846.0,,34370.0,,,6581.0,3897.0,,14000.0,,,,,,2813.0,,,,,,,,,43781.0
1999-11-14,,11530.0,,28371.0,,,4498.0,3247.0,,13346.0,,,,,,4995.0,,,,,,,,,36862.0
1999-11-21,,9253.0,,73672.0,,,5629.0,3937.0,,14100.0,,,,,,2449.0,,,,,,,,,32404.0
1999-11-28,,14879.0,,82401.0,,,8494.0,1850.0,,17057.0,,,,,,6837.0,,,,,,,,,44666.0
1999-12-05,,18902.0,,78958.0,,,7659.0,5710.0,,17221.0,,,,,,1954.0,,,,,,,,,71989.0
1999-12-12,,21067.0,,115832.0,,,19451.0,1769.0,,31788.0,,,,,,16678.0,,,,,,,,,80470.0
1999-12-19,,27062.0,,162643.0,,,26041.0,2148.0,,47721.0,,,,,,24354.0,,,,,,,,,
1999-12-26,,41889.0,,175457.0,,,31370.0,7093.0,,55065.0,,,,,,34190.0,,,,,,,,,105901.0
2000-01-02,,41889.0,,175457.0,,,31370.0,7093.0,,55065.0,,,,,,34190.0,,,,,,,,,105901.0
2000-01-09,,39666.0,,16929.0,,,20501.0,7657.0,,39974.0,,,,,,14456.0,,,,,,,,,93580.0
2000-01-16,,16912.0,,38107.0,,,6401.0,4648.0,,23117.0,,,,,,6664.0,,,,,,,,,50587.0
2000-01-23,,12813.0,,49516.0,,,5368.0,3795.0,,15269.0,,,,,,7263.0,,,,,,,,,37509.0
2000-01-30,,12718.0,,63990.0,,,5072.0,4488.0,,12834.0,,,,,,7626.0,,,,,,,,,39951.0
2000-02-06,,18957.0,,91490.0,,,3197.0,4110.0,,9883.0,,,,,,5549.0,,,,,,,,,29986.0
2000-02-13,,12794.0,,58307.0,,,3695.0,4386.0,,8801.0,,,,,,5966.0,,,,,,,,,26972.0
2000-02-20,,9948.0,,60771.0,,,3016.0,3283.0,,6237.0,,,,,,4303.0,,,,,,,,,19904.0
2000-02-27,,8983.0,,62361.0,,,3003.0,2613.0,,5733.0,,,,,,7555.0,,,,,,,,,18841.0
2000-03-05,,8256.0,,51133.0,,,3036.0,2991.0,,4593.0,630552.0,,,,,5076.0,,,,,,,,,16410.0
2000-03-12,,7164.0,,49903.0,,,2874.0,2441.0,,4455.0,154245.0,,,,,4644.0,,,,,,,,,17505.0
2000-03-19,,7080.0,,52374.0,,,2921.0,2961.0,,4937.0,71780.0,,,,,4753.0,,,,,,,,,15819.0
2000-03-26,,8561.0,,57380.0,,,4016.0,3674.0,,52445.0,112620.0,,,,,9921.0,,,,,,,,,18194.0
2000-04-02,,8603.0,,48213.0,,,5340.0,2633.0,,3932.0,165685.0,,,,,5278.0,,,,,,,,,17593.0
2000-04-09,,6742.0,,37117.0,,,3365.0,2474.0,,3790.0,119430.0,,,,,5176.0,,,,,,,,,14237.0
2000-04-16,,6840.0,,30476.0,,,3399.0,2337.0,,3526.0,75704.0,,,,,3203.0,,,,,,,,,17618.0
2000-04-23,,4874.0,,30142.0,,,3539.0,1917.0,,3364.0,74350.0,,,,,3218.0,,,,,,,,,10023.0
2000-04-30,,6666.0,,36296.0,,,8630.0,2448.0,,2782.0,58151.0,,,,,3905.0,,,,,,,,,13444.0
2000-05-07,,6666.0,,36296.0,,,8630.0,2448.0,,2782.0,58151.0,,,,,3905.0,,,,,,,,,13444.0
2000-05-14,,4548.0,,21443.0,,,2945.0,1376.0,,1381.0,43587.0,,,,,2968.0,,,,,,,,,9965.0
2000-05-21,,5578.0,,17948.0,,,2606.0,1631.0,,1483.0,55663.0,,,,,2035.0,,,,,,,,,8307.0
2000-05-28,,5429.0,,17672.0,,,3172.0,1804.0,,604.0,89957.0,,,,,4831.0,,,,,,,,,34146.0
2000-06-04,,4457.0,,17287.0,,,6465.0,1572.0,,278.0,83840.0,,,,,6021.0,,,,,,,,,25681.0
2000-06-11,,3711.0,,16831.0,,,2908.0,1509.0,,245.0,79393.0,,,,,3755.0,,,,,,,,,18075.0
2000-06-18,,4172.0,,19102.0,,,2595.0,1415.0,,216.0,68548.0,,,,,3814.0,,,,,,,,,15973.0
2000-06-25,,5864.0,,20655.0,,,3174.0,4587.0,,152.0,67099.0,,,,,3376.0,,,,,,,,,14208.0
2000-07-02,,4903.0,,21735.0,,,3080.0,2487.0,,152.0,80112.0,,,,,2820.0,,,,,,,,,17861.0
2000-07-09,,3668.0,,18914.0,,,3106.0,1675.0,,14175.0,90787.0,,,,,2646.0,,,,,,,,,18870.0
2000-07-16,,3777.0,,36021.0,,,2251.0,2082.0,,13662.0,79514.0,,,,,5173.0,,,,,,,,,15240.0
2000-07-23,,4518.0,,32668.0,,,5387.0,1782.0,,15941.0,60320.0,,,,,7851.0,,,,,,,,,11184.0
2000-07-30,,6221.0,,34040.0,,,5418.0,1074.0,,19129.0,56456.0,,,,,6611.0,,,,,,,,,14447.0
2000-08-06,,5682.0,,30492.0,,,5174.0,1435.0,,19533.0,59841.0,,,,,5571.0,,,,,,,,,13273.0
2000-08-13,,5682.0,,30492.0,,,5174.0,1435.0,,19533.0,59841.0,,,,,5571.0,,,,,,,,,13273.0
2000-08-20,,4928.0,,33085.0,,,4095.0,814.0,,20165.0,55144.0,,,,,6784.0,,,,,,,,,13278.0
2000-08-27,,4257.0,,31806.0,,,2616.0,880.0,,20817.0,48995.0,,,,,5266.0,,,,,,,,,15333.0
2000-09-03,,4364.0,,26710.0,,,4477.0,1353.0,,23950.0,46256.0,,,,,3762.0,,,,,,,,,11044.0
2000-09-10,,5566.0,,24590.0,,,2113.0,1006.0,,19897.0,48146.0,,,,,3876.0,,,,,,,,,8135.0
2000-09-17,,5468.0,,25659.0,,,3550.0,1302.0,,18056.0,31583.0,,,,,2970.0,,,,,,,,,9587.0
2000-09-24,,4182.0,,21544.0,,,2977.0,890.0,,13308.0,31628.0,,,,,2341.0,,,,,,,,,6774.0
2000-10-01,,5694.0,,23641.0,,,4488.0,730.0,,12694.0,28941.0,,,,,2077.0,,,,,,,,,13422.0
2000-10-08,,4985.0,,18126.0,,,2978.0,905.0,,11964.0,26551.0,,,,,1597.0,,,,,,,,,9238.0
2000-10-15,,3991.0,,17627.0,,,3659.0,1134.0,,9810.0,22359.0,,,,,2557.0,,,,,,,,,6714.0
2000-10-22,,2921.0,,16349.0,,,2262.0,504.0,,8990.0,20145.0,,,,,1393.0,,,,,,,,,5883.0
2000-10-29,,2839.0,,15544.0,,,2020.0,1138.0,,7259.0,18444.0,,,,,1734.0,,,,,,,,,6770.0
2000-11-05,,3475.0,,16663.0,,,2787.0,1367.0,,8728.0,21813.0,,,,,1474.0,,,,,,,,,7684.0
2000-11-12,,2481.0,,21438.0,,,2269.0,1279.0,,5893.0,18685.0,,,,,1098.0,,,,,,,,,6375.0
2000-11-19,,1948.0,,18659.0,,,2764.0,967.0,,5462.0,13392.0,,,,,951.0,,,,,,,,,5213.0
2000-11-26,,2081.0,,18423.0,,,1720.0,1116.0,,5413.0,8136.0,,,,,181.0,,,,,,,,,4653.0
2000-12-03,,2932.0,,25354.0,,,3056.0,989.0,,6820.0,3306.0,,,,,801.0,,,,,,,,,9064.0
2000-12-10,,3254.0,,71868.0,,,4362.0,1392.0,,9097.0,24900.0,,,,,146980.0,,,,,,,,,8707.0
2000-12-17,,3946.0,,72396.0,,,7887.0,2220.0,,9860.0,41691.0,,,,,52205.0,,,,,,,,,7597.0
2000-12-24,,7002.0,,98184.0,,,13415.0,1840.0,,10861.0,47526.0,,,,,32260.0,,,,,,,,,9578.0
2000-12-31,,7002.0,,98184.0,,,13415.0,1840.0,,10861.0,47526.0,,,,,32260.0,,,,,,,,,9578.0
2001-01-07,,13458.0,,97668.0,,,13289.0,1406.0,,19807.0,79034.0,,,,,43642.0,,,,,,,,,22320.0
2001-01-14,,6404.0,,37198.0,,,3785.0,1339.0,,9344.0,28829.0,,,,,5363.0,,,,,,,,,11882.0
2001-01-21,,4729.0,,23746.0,,,2050.0,898.0,,6463.0,23966.0,,,,,8447.0,,,,,,,,,7991.0
2001-01-28,,4091.0,,24068.0,,,2230.0,673.0,,5222.0,44217.0,,,,,14930.0,,,,,,,,,7794.0
2001-02-04,,2639.0,,18612.0,,,2129.0,943.0,,5045.0,50779.0,,,,,11601.0,,,,,,,,,8859.0
2001-02-11,,1523.0,,16289.0,,,1313.0,1244.0,,4102.0,46863.0,,,,,7846.0,,,,,,,,,5500.0
2001-02-18,,1520.0,,17666.0,,,1845.0,153.0,,4578.0,40270.0,,,,,7588.0,,,,,,,,,4815.0
2001-02-25,,6359.0,,16846.0,,,1467.0,567.0,,4316.0,38916.0,,,,,6644.0,,,,,,,,,3403.0
2001-03-04,,40497.0,,21628.0,,,2118.0,421.0,,4413.0,38586.0,,,,,6136.0,,,,,,,,,2082.0
2001-03-11,,19747.0,,23009.0,,,1978.0,425.0,,5348.0,48794.0,,,,,4382.0,,,,,,,,,2868.0
2001-03-18,,15339.0,,17172.0,,,1690.0,641.0,,5054.0,43368.0,,,,,3391.0,,,,,,,,,907.0
2001-03-25,,15667.0,,14408.0,611504.0,,2460.0,470.0,,4374.0,57840.0,,,,,4268.0,,,,,,,,,3319.0
2001-04-01,,14991.0,,12814.0,323686.0,,2219.0,814.0,,3749.0,52806.0,,,,,3505.0,,,,,,,,,3403.0
2001-04-08,,8954.0,,8868.0,197421.0,,1341.0,561.0,,3711.0,43295.0,,,,,3667.0,,,,,,,,,1403.0
2001-04-15,,7190.0,,8099.0,139499.0,,1109.0,286.0,,3447.0,21997.0,,,,,3241.0,,,,,,,,,840.0
2001-04-22,,5056.0,,9335.0,95324.0,,1518.0,525.0,,2406.0,36051.0,,,,,2892.0,,,,,,,,,1557.0
2001-04-29,,6558.0,,9447.0,141090.0,,2077.0,373.0,,4076.0,55346.0,,,,,18849.0,,,,,,,,,1266.0
2001-05-06,,6558.0,,9447.0,141090.0,,2077.0,373.0,,4076.0,55346.0,,,,,18849.0,,,,,,,,,1266.0
2001-05-13,,3908.0,,6057.0,88872.0,,894.0,276.0,,2343.0,40928.0,,,,,3582.0,,,,,,,,,758.0
2001-05-20,,2392.0,,5441.0,70875.0,,1336.0,278.0,,2951.0,24529.0,,,,,3276.0,,,,,,,,,2604.0
2001-05-27,,4874.0,,5233.0,71334.0,,1251.0,186.0,,2236.0,21989.0,,,,,2532.0,,,,,,,,,6521.0
2001-06-03,,5473.0,,3980.0,58187.0,,1573.0,418.0,,2157.0,24638.0,,,,,3217.0,,,,,,,,,5497.0
2001-06-10,,5354.0,,4360.0,51363.0,,993.0,156.0,,1897.0,33919.0,,,,,3570.0,,,,,,,,,4551.0
2001-06-17,,4279.0,,3655.0,52998.0,,978.0,235.0,,2529.0,43275.0,,,,,2752.0,,,,,,,,,2857.0
2001-06-24,,5697.0,,4153.0,93821.0,,936.0,219.0,,1868.0,75693.0,,,,,3010.0,,,,,,,,,3280.0
2001-07-01,,6430.0,,4109.0,91094.0,,1370.0,247.0,,3297.0,77869.0,,,,,4211.0,,,,,,,,,2653.0
2001-07-08,,2904.0,,3151.0,94380.0,,776.0,435.0,,2912.0,79867.0,,,,,1424.0,,,,,,,,,1688.0
2001-07-15,,5951.0,,2823.0,73315.0,,552.0,172.0,,1920.0,88286.0,,,,,3264.0,,,,,,,,,1459.0
2001-07-22,,3368.0,,3106.0,95618.0,,1393.0,156.0,,1952.0,156471.0,,,,,2328.0,,,,,,,,,1764.0
2001-07-29,,5077.0,,4958.0,85209.0,,1266.0,77.0,,2283.0,103263.0,,,,,2435.0,,,,,,,,,1585.0
2001-08-05,,4118.0,,3213.0,85225.0,,989.0,,,2669.0,75283.0,,,,,1655.0,,,,,,,,,14509.0
2001-08-12,,1813.0,,4209.0,94412.0,,1842.0,,,3145.0,69158.0,,,,,2042.0,,,,,,,,,7589.0
2001-08-19,,1813.0,,4209.0,94412.0,,1842.0,,,3145.0,69158.0,,,,,2042.0,,,,,,,,,7589.0
2001-08-26,,3908.0,,3971.0,78328.0,,1023.0,,,2970.0,60019.0,,,,,2238.0,,,,,,,,,3930.0
2001-09-02,,3615.0,,3248.0,64827.0,,750.0,,,2086.0,51236.0,,,,,2147.0,,,,,,,,,3590.0
2001-09-09,,8245.0,,2431.0,57405.0,,347.0,,,1982.0,44844.0,,,,,1666.0,,,,,,,,,1974.0
2001-09-16,,2889.0,,2872.0,50440.0,133719.0,511.0,,,3514.0,45651.0,,,,,2845.0,,,,,,,,,1494.0
2001-09-23,,1082.0,,2987.0,68770.0,29209.0,679.0,,,3377.0,47290.0,,,,,1683.0,,,,,,,,,761.0
2001-09-30,,1586.0,,2167.0,61566.0,21337.0,644.0,,,2997.0,40565.0,,,,,1885.0,,,,,,,,,1313.0
2001-10-07,,682.0,,2364.0,44922.0,14302.0,811.0,,,2868.0,41487.0,,,,,3957.0,,,,,,,,,1034.0
2001-10-14,,387.0,,2914.0,39363.0,8538.0,304.0,,,3249.0,41183.0,,,,,3850.0,,,,,,,,,633.0
2001-10-21,,589.0,,1479.0,37057.0,10100.0,493.0,,,4035.0,36276.0,,,,,3644.0,,,,,,,,,288.0
2001-10-28,,254.0,,2143.0,44413.0,25224.0,378.0,,,4269.0,41665.0,,,,,4251.0,,,,,,,,,213.0
2001-11-04,,283.0,,1072.0,36074.0,19891.0,143.0,,,5273.0,31323.0,,,,,7940.0,,,,,,,,,390.0
2001-11-11,,152.0,,1591.0,33146.0,18073.0,331.0,,,4760.0,33993.0,,,,,5099.0,,,,,,,,,332.0
2001-11-18,,296.0,,2046.0,28096.0,19019.0,481.0,,,4670.0,36224.0,,,,,3946.0,,,,,,,,,317.0
2001-11-25,,119.0,,2046.0,31083.0,129377.0,564.0,,,7637.0,37381.0,,,,,5218.0,,,,,,,,,
2001-12-02,,202.0,,1553.0,43908.0,44462.0,405.0,,,5351.0,108161.0,,,,,2862.0,,,,,,,,,
2001-12-09,,5232.0,,2013.0,38887.0,52806.0,,,,7068.0,103141.0,,,,,3187.0,,,,,,,,,
2001-12-16,,7109.0,,8127.0,120711.0,100882.0,,,,12119.0,184179.0,,,,,5588.0,,,,,,,,,
2001-12-23,,2992.0,,16133.0,264849.0,168268.0,,,,14984.0,221978.0,,,,,8716.0,,,,,,,,,
2001-12-30,,2893.0,,18226.0,251110.0,134625.0,,,,20028.0,281818.0,,,,,11043.0,,,,,,,,,
2002-01-06,,2893.0,,18226.0,251110.0,134625.0,,,,20028.0,281818.0,,,,,11043.0,,,,,,,,,
2002-01-13,,766.0,,7988.0,88366.0,38938.0,,,,8177.0,114167.0,,,,,5984.0,,,,,,,,,
2002-01-20,,265.0,,3810.0,56426.0,21140.0,,,,7837.0,91718.0,,,,,3937.0,,,,,,,,,
2002-01-27,,282.0,,3507.0,44037.0,15867.0,,,,6613.0,73087.0,,,,,3206.0,,,,,,,,,
2002-02-03,,256.0,,2783.0,44118.0,17477.0,,,,5375.0,80254.0,,,,,3114.0,,,,,,,,,
2002-02-10,,189.0,,2429.0,34432.0,13440.0,,,,5569.0,68660.0,,,,,2468.0,,,,,,,,,
2002-02-17,,315.0,,2569.0,39002.0,15560.0,,,,4063.0,68417.0,,,,,2599.0,,,,,,,,,
2002-02-24,,,,3451.0,35306.0,12556.0,,,,4174.0,60241.0,,,,,2371.0,,,,,,,,123929.0,
2002-03-03,,,,1279.0,29034.0,10471.0,,,,3654.0,70553.0,,,,,2947.0,,,,,,,,37147.0,
2002-03-10,,,,2981.0,30946.0,10807.0,,,,3734.0,76914.0,,,,,2002.0,,,,,,,,10930.0,
2002-03-17,,,,1347.0,28382.0,12698.0,,,,5045.0,75989.0,,,,,2071.0,,,,,,,,7924.0,
2002-03-24,,,,2439.0,40345.0,34448.0,,,,7658.0,85370.0,,,,,2772.0,,,,,,,,5005.0,
2002-03-31,,,,3040.0,57230.0,21312.0,,,,6339.0,101325.0,,,,,2310.0,,,,,,,,5157.0,
2002-04-07,,,,1809.0,43484.0,12242.0,,,,3870.0,71642.0,,,,,2835.0,,,,,,,,3188.0,
2002-04-14,,,,2235.0,38082.0,12362.0,,,,4217.0,66407.0,,,,,1980.0,,,,,,,,2532.0,
2002-04-21,,,,1803.0,31936.0,7603.0,,,,5548.0,65907.0,,,,,1691.0,,,,,,,,3286.0,
2002-04-28,,,,2390.0,52703.0,10756.0,,,,4420.0,74160.0,,,,,2072.0,,,,,,,,4219.0,
2002-05-05,,,,2390.0,52703.0,10756.0,,,,4420.0,74160.0,,,,,2072.0,,,,,,,,4219.0,
2002-05-12,,,,1869.0,35299.0,10641.0,,,,3036.0,61979.0,,,,,1122.0,,,,,,,,1872.0,
2002-05-19,,,,2176.0,30917.0,5862.0,,,,5441.0,67174.0,,,,,1391.0,,,,,,,,834.0,
2002-05-26,,,,2718.0,29358.0,3502.0,,,,6680.0,55764.0,,,,,1008.0,,,,,,,,6447.0,
2002-06-02,,,,1567.0,35097.0,4118.0,,,,3729.0,56772.0,,,,,2024.0,,,,,,,,5912.0,
2002-06-09,,,,1086.0,33123.0,13229.0,,,,4041.0,43999.0,,,,,2161.0,,,,,,,,2836.0,
2002-06-16,,,,1500.0,33186.0,9302.0,,,,5903.0,47767.0,,,,,2200.0,,,,,,,,4359.0,
2002-06-23,,,,1697.0,31286.0,6580.0,,,,4373.0,44751.0,,,,,1080.0,,,,,,,,3358.0,
2002-06-30,,,,813.0,33787.0,8004.0,,,,5854.0,68124.0,,,,,2060.0,,,,,,,,3218.0,
2002-07-07,,,,856.0,38955.0,9301.0,,,,4483.0,52757.0,,,,,1368.0,,,,,,,,3111.0,
2002-07-14,,,,917.0,31502.0,8242.0,,,,2698.0,54009.0,,,,,33064.0,,,,,,,,3218.0,
2002-07-21,,,,1186.0,56537.0,31750.0,,,,5504.0,98982.0,,,,,17319.0,,,,,,,,2958.0,
2002-07-28,,,,950.0,49128.0,14258.0,,,,3630.0,87644.0,,,,,8639.0,,,,,,,,6047.0,
2002-08-04,,,,1652.0,49585.0,12109.0,,,,4438.0,79840.0,,,,,7819.0,,,,,,,,3826.0,
2002-08-11,,,,2003.0,51646.0,12860.0,,,,4292.0,75428.0,,,,,7459.0,,,,,,,,3135.0,
2002-08-18,,,,2003.0,51646.0,12860.0,,,,4292.0,75428.0,,,,,7459.0,,,,,,,,3135.0,
2002-08-25,,,,993.0,37692.0,12337.0,,,,4907.0,57689.0,,,,,5654.0,,,,,,,,3040.0,
2002-09-01,,,,1232.0,37974.0,14473.0,,,,3155.0,63350.0,,,,,7103.0,,,,,,,,3287.0,
2002-09-08,,,,880.0,31128.0,13362.0,,,,2197.0,44398.0,,,,,4008.0,,,,,,,,2130.0,
2002-09-15,,,,958.0,29787.0,19273.0,,,,2575.0,44766.0,,,,,3994.0,,,,,,,,4002.0,
2002-09-22,,,,875.0,36066.0,12784.0,,,,2678.0,43666.0,,,,,2848.0,,,,,,,,2473.0,
2002-09-29,,,,529.0,61365.0,15240.0,,,,4103.0,43675.0,,,,,4053.0,,,,,,,,2125.0,
2002-10-06,,,,891.0,50571.0,13087.0,,,,2946.0,39250.0,,,,,3534.0,,,,,,,,2103.0,
2002-10-13,,,,663.0,38252.0,11509.0,,,,1466.0,33271.0,,,,,2453.0,,,,,,,,2973.0,
2002-10-20,,,,634.0,40187.0,10287.0,,,,2026.0,30427.0,,,,,2615.0,,,,,,,,2662.0,
2002-10-27,,,,858.0,51337.0,9805.0,,,,2725.0,34602.0,,,,,2264.0,,,,,,,,2450.0,
2002-11-03,,,,478.0,49610.0,15697.0,,,,2467.0,38228.0,,,,,1970.0,,,,,,,,2655.0,
2002-11-10,,,,805.0,58513.0,17191.0,,,,1929.0,33354.0,,,,,2145.0,,,,,,,,1793.0,
2002-11-17,,,,574.0,53271.0,15965.0,,,,2098.0,30860.0,,,,,2198.0,,,,,,,,1362.0,
2002-11-24,,,,771.0,147898.0,32099.0,,,,2454.0,34668.0,,,,,1750.0,,,,,,,,2621.0,
2002-12-01,,,,1077.0,120311.0,30341.0,,,,2883.0,56393.0,,,,,1771.0,,,,,,,,2419.0,
2002-12-08,,,,1182.0,135273.0,39849.0,,,,3150.0,78970.0,,,,,1983.0,,,,,,,,6071.0,
2002-12-15,,,,1636.0,197084.0,44902.0,,,,4544.0,109747.0,,,,,5229.0,,,,,,,,8261.0,
2002-12-22,,,,1932.0,303834.0,66410.0,,,,7993.0,157759.0,,,,,4518.0,,,,,,,,8176.0,
2002-12-29,,,,2787.0,289589.0,66117.0,,,,5495.0,173295.0,,,,,6562.0,,,,,,,,7178.0,
2003-01-05,,,,2787.0,289589.0,66117.0,,,,5495.0,173295.0,,,,,6562.0,,,,,,,,7178.0,
2003-01-12,,,,954.0,85227.0,13526.0,,,,3684.0,89428.0,,,,,2609.0,,,,,,,,2986.0,
2003-01-19,,,,524.0,59201.0,11142.0,,,,3581.0,68252.0,,,,,1645.0,,,,,,,,5605.0,
2003-01-26,,,,491.0,33365.0,9341.0,,,,2254.0,64148.0,,,,,1983.0,,,,,,,,8862.0,
2003-02-02,,,,575.0,30029.0,8177.0,,,,1663.0,56878.0,,,,,1741.0,,,,,,,,5184.0,
2003-02-09,,,,446.0,25640.0,7653.0,,,,2192.0,46918.0,,,,,1630.0,,,,,,,,3101.0,
2003-02-16,,,,453.0,150281.0,7607.0,,,,1329.0,62409.0,,,,,1792.0,,,,,,,,3012.0,
2003-02-23,,,,356.0,109275.0,6177.0,,,,1161.0,49450.0,,,,,999.0,,,,,,,,2165.0,
2003-03-02,,,,391.0,87973.0,6879.0,,,,1673.0,52738.0,,,,,1057.0,,,,,,,,1657.0,
2003-03-09,,,,160.0,62918.0,7097.0,,,,2088.0,53931.0,,,,,1201.0,,,,,,,,1983.0,
