end_date,3DS,DC,DS,GBA,GC,NeoGeoP,Switch,PS2,PS3,PS4,PS5,PSP,WS,Vita,Wii,WiiU,XB360,XBOne,XSX,Xbox,PKS
2009-10-11,,,27972688.0,,,,,21027985.0,3656374.0,,,12717673.0,,,8608791.0,,1143873.0,,,,
2009-10-18,,,28029429.0,,,,,21030722.0,3683312.0,,,12757055.0,,,8635572.0,,1146908.0,,,,
2009-10-25,,,28076980.0,,,,,21033353.0,3713915.0,,,12797171.0,,,8660834.0,,1149729.0,,,,
2009-11-01,,,28117227.0,,,,,21036050.0,3750619.0,,,12867939.0,,,8687606.0,,1154533.0,,,,
2009-11-08,,,28155140.0,,,,,21038314.0,3794014.0,,,12921489.0,,,8711900.0,,1158554.0,,,,
2009-11-15,,,28191472.0,,,,,21040777.0,3827251.0,,,12968118.0,,,8734625.0,,1162656.0,,,,
2009-11-22,,,28329669.0,,,,,21042895.0,3856292.0,,,13005559.0,,,8763252.0,,1165663.0,,,,
2009-11-29,,,28444385.0,,,,,21045356.0,3894804.0,,,13049440.0,,,8805120.0,,1168860.0,,,,
2009-12-06,,,28557437.0,,,,,21047837.0,3944865.0,,,13118934.0,,,8906070.0,,1173137.0,,,,
2009-12-13,,,28698510.0,,,,,21050669.0,4020558.0,,,13192887.0,,,9048008.0,,1183373.0,,,,
2009-12-20,,,28896882.0,,,,,21054074.0,4265964.0,,,13274411.0,,,9256043.0,,1190487.0,,,,
2009-12-27,,,29140753.0,,,,,21059185.0,4397486.0,,,13408688.0,,,9472975.0,,1197424.0,,,,
2010-01-03,,,29384624.0,,,,,21064296.0,4529008.0,,,13542965.0,,,9689907.0,,1204361.0,,,,
2010-01-10,,,29499639.0,,,,,21067989.0,4590994.0,,,13695133.0,,,9757204.0,,1212992.0,,,,
2010-01-17,,,29564611.0,,,,,21070444.0,4628436.0,,,13770615.0,,,9812676.0,,1216747.0,,,,
2010-01-24,,,29617980.0,,,,,21072304.0,4655568.0,,,13822737.0,,,9853543.0,,1220857.0,,,,
2010-01-31,,,29696079.0,,,,,21074590.0,4688031.0,,,13870254.0,,,9892455.0,,1225948.0,,,,
2010-02-07,,,29752272.0,,,,,21076552.0,4713679.0,,,13912914.0,,,9923159.0,,1230198.0,,,,
2010-02-14,,,29805139.0,,,,,21078285.0,4737070.0,,,13952833.0,,,9954449.0,,1232439.0,,,,
2010-02-21,,,29852571.0,,,,,21080192.0,4766402.0,,,13990024.0,,,9981702.0,,1234844.0,,,,
2010-02-28,,,29900686.0,,,,,21082279.0,4792241.0,,,14030765.0,,,10009731.0,,1239638.0,,,,
2010-03-07,,,29948634.0,,,,,21084107.0,4820547.0,,,14095570.0,,,10041611.0,,1242885.0,,,,
2010-03-14,,,29990441.0,,,,,21086040.0,4847574.0,,,14139648.0,,,10071203.0,,1244859.0,,,,
2010-03-21,,,30030189.0,,,,,21087989.0,4889702.0,,,14182989.0,,,10101277.0,,1247617.0,,,,
2010-03-28,,,30075483.0,,,,,21090091.0,4934818.0,,,14227345.0,,,10137087.0,,1252897.0,,,,
2010-04-04,,,30118349.0,,,,,21092052.0,4972256.0,,,14266370.0,,,10165859.0,,1255067.0,,,,
2010-04-11,,,30155531.0,,,,,21093799.0,5001592.0,,,14298728.0,,,10191253.0,,1257676.0,,,,
2010-04-18,,,30187352.0,,,,,21095689.0,5024634.0,,,14328423.0,,,10214586.0,,1259779.0,,,,
2010-04-25,,,30219360.0,,,,,21097513.0,5046851.0,,,14358145.0,,,10239560.0,,1261541.0,,,,
2010-05-02,,,30264116.0,,,,,21099696.0,5071809.0,,,14407819.0,,,10272912.0,,1265049.0,,,,
2010-05-09,,,30308872.0,,,,,21101879.0,5096767.0,,,14457493.0,,,10306264.0,,1268557.0,,,,
2010-05-16,,,30337043.0,,,,,21103302.0,5113254.0,,,14483511.0,,,10323494.0,,1272300.0,,,,
2010-05-23,,,30361761.0,,,,,21104786.0,5129510.0,,,14507706.0,,,10341364.0,,1275873.0,,,,
2010-05-30,,,30389562.0,,,,,21106416.0,5147528.0,,,14535132.0,,,10362668.0,,1278475.0,,,,
2010-06-06,,,30409413.0,,,,,21107808.0,5165000.0,,,14559424.0,,,10380128.0,,1280534.0,,,,
2010-06-13,,,30429664.0,,,,,21109091.0,5181452.0,,,14582191.0,,,10400474.0,,1282443.0,,,,
2010-06-20,,,30481320.0,,,,,21110495.0,5197648.0,,,14604579.0,,,10417497.0,,1283658.0,,,,
2010-06-27,,,30550520.0,,,,,21111978.0,5219307.0,,,14630247.0,,,10436004.0,,1301148.0,,,,
2010-07-04,,,30603661.0,,,,,21113617.0,5244356.0,,,14658897.0,,,10457836.0,,1309063.0,,,,
2010-07-11,,,30652292.0,,,,,21115134.0,5272894.0,,,14686595.0,,,10480957.0,,1315303.0,,,,
2010-07-18,,,30698088.0,,,,,21116593.0,5298535.0,,,14717589.0,,,10502360.0,,1321200.0,,,,
2010-07-25,,,30742292.0,,,,,21118109.0,5319891.0,,,14748904.0,,,10523860.0,,1326775.0,,,,
2010-08-01,,,30785774.0,,,,,21119520.0,5361534.0,,,14795536.0,,,10543554.0,,1334878.0,,,,
2010-08-08,,,30814694.0,,,,,21120551.0,5376628.0,,,14813315.0,,,10556410.0,,1337118.0,,,,
2010-08-15,,,30843614.0,,,,,21121582.0,5391722.0,,,14831094.0,,,10569266.0,,1339358.0,,,,
2010-08-22,,,30888205.0,,,,,21123079.0,5417256.0,,,14858637.0,,,10588195.0,,1343205.0,,,,
2010-08-29,,,30925819.0,,,,,21124646.0,5439265.0,,,14915228.0,,,10605463.0,,1345662.0,,,,
2010-09-05,,,30961319.0,,,,,21126270.0,5459113.0,,,14951021.0,,,10622309.0,,1347451.0,,,,
2010-09-12,,,30997978.0,,,,,21127511.0,5475790.0,,,14980732.0,,,10637639.0,,1349636.0,,,,
2010-09-19,,,31079275.0,,,,,21128835.0,5493339.0,,,15011786.0,,,10653551.0,,1354304.0,,,,
2010-09-26,,,31163455.0,,,,,21130417.0,5511512.0,,,15049842.0,,,10668603.0,,1357026.0,,,,
2010-10-03,,,31220850.0,,,,,21131670.0,5529330.0,,,15087156.0,,,10681685.0,,1359662.0,,,,
2010-10-10,,,31271767.0,,,,,21133103.0,5548947.0,,,15121590.0,,,10694742.0,,1362063.0,,,,
2010-10-17,,,31316692.0,,,,,21134693.0,5569948.0,,,15159143.0,,,10707651.0,,1364345.0,,,,
2010-10-24,,,31348551.0,,,,,21135941.0,5589188.0,,,15187200.0,,,10718869.0,,1366392.0,,,,
2010-10-31,,,31392516.0,,,,,21137386.0,5612891.0,,,15223137.0,,,10729693.0,,1369579.0,,,,
2010-11-07,,,31426030.0,,,,,21138696.0,5632389.0,,,15255002.0,,,10739701.0,,1372184.0,,,,
2010-11-14,,,31456086.0,,,,,21139837.0,5649418.0,,,15291237.0,,,10775635.0,,1374273.0,,,,
2010-11-21,,,31492716.0,,,,,21141119.0,5675543.0,,,15385473.0,,,10799672.0,,1379761.0,,,,
2010-11-28,,,31539532.0,,,,,21142578.0,5736639.0,,,15459912.0,,,10839363.0,,1383916.0,,,,
2010-12-05,,,31612833.0,,,,,21144192.0,5774390.0,,,15787817.0,,,10892616.0,,1387731.0,,,,
2010-12-12,,,31719466.0,,,,,21145868.0,5816180.0,,,15929637.0,,,10969501.0,,1391584.0,,,,
2010-12-19,,,31869310.0,,,,,21147491.0,5863341.0,,,16075672.0,,,11075704.0,,1395720.0,,,,
2010-12-26,,,31926706.0,,,,,21148757.0,5898144.0,,,16113663.0,,,11124262.0,,1398295.0,,,,
2011-01-02,,,31984102.0,,,,,21150023.0,5932947.0,,,16151654.0,,,11172820.0,,1400870.0,,,,
2011-01-09,,,32081108.0,,,,,21152516.0,5989345.0,,,16182506.0,,,11232749.0,,1405610.0,,,,
2011-01-16,,,32120025.0,,,,,21153920.0,6017727.0,,,16208968.0,,,11255705.0,,1408743.0,,,,
2011-01-23,,,32148258.0,,,,,21155127.0,6040470.0,,,16240519.0,,,11271447.0,,1412209.0,,,,
2011-01-30,,,32175149.0,,,,,21156483.0,6063342.0,,,16270341.0,,,11290432.0,,1415841.0,,,,
2011-02-06,,,32204647.0,,,,,21157902.0,6086913.0,,,16297521.0,,,11305385.0,,1418687.0,,,,
2011-02-13,,,32231951.0,,,,,21159209.0,6111889.0,,,16403820.0,,,11318776.0,,1421773.0,,,,
2011-02-20,,,32255014.0,,,,,21160467.0,6134402.0,,,16458178.0,,,11329852.0,,1424662.0,,,,
2011-02-27,371326.0,,32276558.0,,,,,21161591.0,6155528.0,,,16501365.0,,,11340799.0,,1431034.0,,,,
2011-03-06,577413.0,,32294658.0,,,,,21162869.0,6178264.0,,,16566900.0,,,11351830.0,,1433393.0,,,,
2011-03-13,681825.0,,32309614.0,,,,,21163732.0,6207659.0,,,16603847.0,,,11360927.0,,1435445.0,,,,
2011-03-20,746767.0,,32324749.0,,,,,21164808.0,6230660.0,,,16625697.0,,,11370379.0,,1436477.0,,,,
2011-03-27,801423.0,,32343881.0,,,,,21165965.0,6255404.0,,,16666594.0,,,11380001.0,,1437721.0,,,,
2011-04-03,844601.0,,32363961.0,,,,,21167220.0,6278376.0,,,16715289.0,,,11389004.0,,1439130.0,,,,
2011-04-10,877360.0,,32382317.0,,,,,21168506.0,6301057.0,,,16751400.0,,,11397842.0,,1441071.0,,,,
2011-04-17,902680.0,,32396857.0,,,,,21169704.0,6322289.0,,,16776145.0,,,11406087.0,,1442804.0,,,,
2011-04-24,923955.0,,32407723.0,,,,,21170957.0,6340304.0,,,16823644.0,,,11414176.0,,1444617.0,,,,
2011-05-01,949674.0,,32421813.0,,,,,21172661.0,6360698.0,,,16885913.0,,,11426343.0,,1447712.0,,,,
2011-05-08,975393.0,,32435903.0,,,,,21174365.0,6381092.0,,,16948182.0,,,11438510.0,,1450807.0,,,,
2011-05-15,991772.0,,32442864.0,,,,,21175535.0,6394628.0,,,16980599.0,,,11444811.0,,1453404.0,,,,
2011-05-22,1008237.0,,32449418.0,,,,,21176698.0,6407309.0,,,17010663.0,,,11451051.0,,1455219.0,,,,
2011-05-29,1033333.0,,32455807.0,,,,,21177792.0,6423151.0,,,17044916.0,,,11458603.0,,1456970.0,,,,
2011-06-05,1061201.0,,32462639.0,,,,,21178933.0,6438421.0,,,17074435.0,,,11465659.0,,1458589.0,,,,
2011-06-12,1085427.0,,32469667.0,,,,,21180081.0,6455094.0,,,17100289.0,,,11472808.0,,1460124.0,,,,
2011-06-19,1126513.0,,32477559.0,,,,,21181311.0,6469421.0,,,17128315.0,,,11479839.0,,1462589.0,,,,
2011-06-26,1153891.0,,32484236.0,,,,,21182494.0,6484388.0,,,17153395.0,,,11488793.0,,1464442.0,,,,
2011-07-03,1185436.0,,32491126.0,,,,,21183545.0,6503678.0,,,17179982.0,,,11500708.0,,1466316.0,,,,
2011-07-10,1208655.0,,32498234.0,,,,,21184623.0,6524877.0,,,17205760.0,,,11513556.0,,1468227.0,,,,
2011-07-17,1254604.0,,32504681.0,,,,,21185671.0,6547684.0,,,17230773.0,,,11527816.0,,1469809.0,,,,
2011-07-24,1286985.0,,32512249.0,,,,,21186826.0,6570619.0,,,17257829.0,,,11544755.0,,1471335.0,,,,
2011-07-31,1302804.0,,32518841.0,,,,,21187872.0,6591943.0,,,17291411.0,,,11561821.0,,1473292.0,,,,
2011-08-07,1410214.0,,32521622.0,,,,,21188397.0,6601528.0,,,17312306.0,,,11571161.0,,1474229.0,,,,
2011-08-14,1517624.0,,32524403.0,,,,,21188922.0,6611113.0,,,17333201.0,,,11580501.0,,1475166.0,,,,
2011-08-21,1625086.0,,32529418.0,,,,,21190114.0,6641455.0,,,17373796.0,,,11597900.0,,1476269.0,,,,
2011-08-28,1683013.0,,32533128.0,,,,,21191142.0,6673690.0,,,17405862.0,,,11608379.0,,1477207.0,,,,
2011-09-04,1738277.0,,32536333.0,,,,,21192106.0,6706659.0,,,17434783.0,,,11618310.0,,1478037.0,,,,
2011-09-11,1787468.0,,32539081.0,,,,,21192948.0,6768925.0,,,17458135.0,,,11627440.0,,1478764.0,,,,
2011-09-18,1849713.0,,32542268.0,,,,,21193778.0,6806402.0,,,17482241.0,,,11642586.0,,1479552.0,,,,
2011-09-25,1918099.0,,32545406.0,,,,,21194695.0,6844112.0,,,17510248.0,,,11656675.0,,1483430.0,,,,
2011-10-02,1973952.0,,32547749.0,,,,,21195490.0,6872758.0,,,17536394.0,,,11667172.0,,1485121.0,,,,
2011-10-09,2024868.0,,32549927.0,,,,,21196349.0,6901250.0,,,17563193.0,,,11677979.0,,1486622.0,,,,
2011-10-16,2079328.0,,32552520.0,,,,,21197151.0,6929591.0,,,17588654.0,,,11690452.0,,1488507.0,,,,
2011-10-23,2154714.0,,32554338.0,,,,,21197840.0,6953010.0,,,17610361.0,,,11702968.0,,1489966.0,,,,
2011-10-30,2222568.0,,32556130.0,,,,,21198522.0,6976714.0,,,17642052.0,,,11715563.0,,1491528.0,,,,
2011-11-06,2350855.0,,32557933.0,,,,,21199313.0,7003104.0,,,17669203.0,,,11726889.0,,1493029.0,,,,
2011-11-13,2440793.0,,32559390.0,,,,,21199940.0,7025781.0,,,17692550.0,,,11736760.0,,1494630.0,,,,
2011-11-20,2529018.0,,32560845.0,,,,,21200584.0,7064617.0,,,17729422.0,,,11748593.0,,1496097.0,,,,
2011-11-27,2639106.0,,32562427.0,,,,,21201223.0,7095357.0,,,17759508.0,,,11766505.0,,1497335.0,,,,
2011-12-04,2855456.0,,32564272.0,,,,,21202001.0,7135408.0,,,17791068.0,,,11794669.0,,1498574.0,,,,
2011-12-11,3233570.0,,32566702.0,,,,,21202927.0,7178926.0,,,17838306.0,,,11842944.0,,1501891.0,,,,
2011-12-18,3621408.0,,32570213.0,,,,,21203853.0,7241198.0,,,17902098.0,,321407.0,11903198.0,,1504677.0,,,,
2011-12-25,4132037.0,,32575214.0,,,,,21204992.0,7312887.0,,,18003468.0,,402794.0,11997666.0,,1508326.0,,,,
2012-01-01,4362528.0,,32577791.0,,,,,21205784.0,7379615.0,,,18066936.0,,442900.0,12037123.0,,1510436.0,,,,
2012-01-08,4593019.0,,32580368.0,,,,,21206576.0,7446343.0,,,18130404.0,,483006.0,12076580.0,,1512546.0,,,,
2012-01-15,4694716.0,,32581446.0,,,,,21207093.0,7477402.0,,,18154346.0,,498743.0,12090796.0,,1513793.0,,,,
2012-01-22,4772235.0,,32582308.0,,,,,21207489.0,7500693.0,,,18172220.0,,511964.0,12100497.0,,1515104.0,,,,
2012-01-29,4853934.0,,32583191.0,,,,,21208053.0,7524562.0,,,18189159.0,,529070.0,12110381.0,,1516241.0,,,,
2012-02-05,4923114.0,,32584008.0,,,,,21208402.0,7547852.0,,,18205717.0,,543801.0,12117404.0,,1517248.0,,,,
2012-02-12,4983345.0,,32584641.0,,,,,21208715.0,7569682.0,,,18221405.0,,555657.0,12125158.0,,1518137.0,,,,
2012-02-19,5072254.0,,32585343.0,,,,,21209142.0,7590718.0,,,18236550.0,,566661.0,12131785.0,,1518902.0,,,,
2012-02-26,5144286.0,,32586081.0,,,,,21209630.0,7615194.0,,,18252426.0,,577172.0,12138363.0,,1520146.0,,,,
2012-03-04,5216083.0,,32586704.0,,,,,21210181.0,7680443.0,,,18268801.0,,587384.0,12145409.0,,1520883.0,,,,
2012-03-11,5279800.0,,32587279.0,,,,,21210713.0,7714122.0,,,18284422.0,,597612.0,12153030.0,,1521804.0,,,,
2012-03-18,5343546.0,,32587934.0,,,,,21211276.0,7742649.0,,,18302143.0,,608783.0,12160248.0,,1522668.0,,,,
2012-03-25,5438322.0,,32588771.0,,,,,21211963.0,7769090.0,,,18322523.0,,619418.0,12169126.0,,1523489.0,,,,
2012-04-01,5556394.0,,32589488.0,,,,,21212625.0,7794006.0,,,18342489.0,,631401.0,12178260.0,,1524515.0,,,,
2012-04-08,5624007.0,,32590056.0,,,,,21213242.0,7814781.0,,,18359269.0,,639684.0,12184829.0,,1527498.0,,,,
2012-04-15,5686660.0,,32590670.0,,,,,21213750.0,7834756.0,,,18374554.0,,647841.0,12190124.0,,1528620.0,,,,
2012-04-22,5767221.0,,32591213.0,,,,,21214225.0,7852110.0,,,18386868.0,,655899.0,12196762.0,,1529380.0,,,,
2012-04-29,5838503.0,,32591838.0,,,,,21214793.0,7875482.0,,,18407223.0,,667066.0,12205969.0,,1530350.0,,,,
2012-05-06,5926729.0,,32592681.0,,,,,21215531.0,7901821.0,,,18427079.0,,676207.0,12221167.0,,1531643.0,,,,
2012-05-13,5971792.0,,32593147.0,,,,,21216024.0,7917093.0,,,18438684.0,,682056.0,12227610.0,,1532401.0,,,,
2012-05-20,6013504.0,,32593515.0,,,,,21216473.0,7930893.0,,,18450254.0,,687935.0,12233568.0,,1533236.0,,,,
2012-05-27,6065308.0,,32593877.0,,,,,21216860.0,7947149.0,,,18462067.0,,694024.0,12240054.0,,1535729.0,,,,
2012-06-03,6167026.0,,32594233.0,,,,,21217313.0,7963553.0,,,18473220.0,,700437.0,12246389.0,,1538512.0,,,,
2012-06-10,6228238.0,,32594565.0,,,,,21217708.0,7979383.0,,,18483605.0,,712693.0,12252149.0,,1539833.0,,,,
2012-06-17,6284632.0,,32594952.0,,,,,21218204.0,7994566.0,,,18493932.0,,744350.0,12257530.0,,1540940.0,,,,
2012-06-24,6351585.0,,32595452.0,,,,,21218607.0,8008351.0,,,18503800.0,,756450.0,12263243.0,,1542134.0,,,,
2012-07-01,6416852.0,,32596109.0,,,,,21219097.0,8024750.0,,,18515261.0,,779088.0,12270123.0,,1542995.0,,,,
2012-07-08,6468782.0,,32596564.0,,,,,21219571.0,8039047.0,,,18525888.0,,790632.0,12276777.0,,1543706.0,,,,
2012-07-15,6515415.0,,32596994.0,,,,,21220022.0,8054265.0,,,18537058.0,,802020.0,12283437.0,,1544392.0,,,,
2012-07-22,6559617.0,,32597539.0,,,,,21220436.0,8070497.0,,,18550257.0,,812123.0,12292166.0,,1544986.0,,,,
2012-07-29,6795591.0,,32598035.0,,,,,21220875.0,8088657.0,,,18564286.0,,821204.0,12302715.0,,1545618.0,,,,
2012-08-05,6914377.0,,32598407.0,,,,,21221305.0,8103201.0,,,18576275.0,,829407.0,12344276.0,,1546223.0,,,,
2012-08-12,7022395.0,,32598784.0,,,,,21221841.0,8119672.0,,,18589404.0,,839350.0,12359636.0,,1546797.0,,,,
2012-08-19,7130413.0,,32599161.0,,,,,21222377.0,8136143.0,,,18602533.0,,849293.0,12374996.0,,1547371.0,,,,
2012-08-26,7195334.0,,32599472.0,,,,,21222816.0,8148386.0,,,18613209.0,,859044.0,12383472.0,,1547934.0,,,,
2012-09-02,7263260.0,,32599751.0,,,,,21223227.0,8161232.0,,,18624127.0,,905921.0,12391510.0,,1548459.0,,,,
2012-09-09,7320565.0,,32599988.0,,,,,21223638.0,8173442.0,,,18633561.0,,917303.0,12397003.0,,1549021.0,,,,
2012-09-16,7377535.0,,32600231.0,,,,,21224027.0,8187897.0,,,18643352.0,,925987.0,12402303.0,,1549523.0,,,,
2012-09-23,7436734.0,,32600508.0,,,,,21224394.0,8199931.0,,,18657624.0,,934206.0,12407689.0,,1550153.0,,,,
2012-09-30,7513917.0,,32600710.0,,,,,21224876.0,8209311.0,,,18678578.0,,947145.0,12412730.0,,1550637.0,,,,
2012-10-07,7572150.0,,32600985.0,,,,,21225150.0,8253181.0,,,18695174.0,,955263.0,12417012.0,,1555205.0,,,,
2012-10-14,7650551.0,,32601144.0,,,,,21225436.0,8281191.0,,,18710281.0,,962291.0,12421250.0,,1557356.0,,,,
2012-10-21,7710584.0,,32601312.0,,,,,21225775.0,8303497.0,,,18725460.0,,969322.0,12424846.0,,1559293.0,,,,
2012-10-28,7770663.0,,32601488.0,,,,,21226118.0,8324967.0,,,18740035.0,,975415.0,12428590.0,,1560929.0,,,,
2012-11-04,7853307.0,,32601795.0,,,,,21226507.0,8348073.0,,,18753386.0,,980783.0,12431930.0,,1562183.0,,,,
2012-11-11,8021969.0,,32602138.0,,,,,21226964.0,8367442.0,,,18765135.0,,985046.0,12434950.0,,1564775.0,,,,
2012-11-18,8192528.0,,32602311.0,,,,,21227318.0,8385655.0,,,18776332.0,,997065.0,12438045.0,,1566514.0,,,,
2012-11-25,8351055.0,,32602538.0,,,,,21227752.0,8420491.0,,,18792529.0,,1006311.0,12442054.0,,1568181.0,,,,
2012-12-02,8505709.0,,32602875.0,,,,,21228181.0,8452001.0,,,18806777.0,,1016141.0,12446762.0,,1569584.0,,,,
2012-12-09,8724812.0,,,,,,,21228674.0,8489637.0,,,18824156.0,,1026489.0,12453573.0,308570.0,1570872.0,,,,
2012-12-16,9058221.0,,,,,,,21229498.0,8535748.0,,,18852935.0,,1040079.0,12465784.0,439223.0,1571978.0,,,,
2012-12-23,9492009.0,,,,,,,21230037.0,8585964.0,,,18911313.0,,1059135.0,12482569.0,561579.0,1573314.0,,,,
2012-12-30,9778249.0,,,,,,,21231193.0,8645434.0,,,18954962.0,,1083687.0,12489323.0,635290.0,1575088.0,,,,
2013-01-06,10064489.0,,,,,,,21232349.0,8704904.0,,,18998611.0,,1108239.0,12496077.0,709001.0,1576862.0,,,,
2013-01-13,10169601.0,,,,,,,21232911.0,8726349.0,,,19016695.0,,1118370.0,12498169.0,730490.0,1577440.0,,,,
2013-01-20,10259715.0,,,,,,,21233296.0,8745391.0,,,19033320.0,,1126967.0,12500087.0,747125.0,1577967.0,,,,
2013-01-27,10339508.0,,,,,,,21233677.0,8762633.0,,,19047378.0,,1135462.0,12502257.0,759460.0,1578478.0,,,,
2013-02-03,10421763.0,,,,,,,21234006.0,8778979.0,,,19060613.0,,1143728.0,12504125.0,771174.0,1579008.0,,,,
2013-02-10,10563344.0,,,,,,,21234271.0,8793128.0,,,19071934.0,,1151107.0,12505991.0,782266.0,1579498.0,,,,
2013-02-17,10665284.0,,,,,,,21234631.0,8806831.0,,,19082221.0,,1158508.0,12507710.0,792433.0,1579961.0,,,,
2013-02-24,10739468.0,,,,,,,21234875.0,8823846.0,,,19091458.0,,1170177.0,12509188.0,801928.0,1580410.0,,,,
2013-03-03,10816573.0,,,,,,,21235140.0,8848507.0,,,19103123.0,,1230738.0,12511339.0,811456.0,1580692.0,,,,
2013-03-10,10877373.0,,,,,,,21235358.0,8867662.0,,,19121077.0,,1291890.0,12513081.0,820545.0,1581187.0,,,,
2013-03-17,10946699.0,,,,,,,21235568.0,8888302.0,,,19133646.0,,1328321.0,12514684.0,829112.0,1581672.0,,,,
2013-03-24,11022742.0,,,,,,,21235724.0,8912229.0,,,19145117.0,,1366204.0,12516402.0,839284.0,1582157.0,,,,
2013-03-31,11089749.0,,,,,,,21235882.0,8932038.0,,,19158686.0,,1399809.0,12518145.0,860786.0,1582690.0,,,,
2013-04-07,11144755.0,,,,,,,,8949909.0,,,19167604.0,,1419688.0,12519753.0,875199.0,1583187.0,,,,
2013-04-14,11191431.0,,,,,,,,8965360.0,,,19175382.0,,1434443.0,12521114.0,885346.0,1583561.0,,,,
2013-04-21,11261847.0,,,,,,,,8980253.0,,,19183759.0,,1449109.0,12522525.0,893393.0,1583897.0,,,,
2013-04-28,11319046.0,,,,,,,,8995606.0,,,19192024.0,,1466179.0,12524052.0,901451.0,1584309.0,,,,
2013-05-05,11390430.0,,,,,,,,9013096.0,,,19200858.0,,1484034.0,12525722.0,912024.0,1584697.0,,,,
2013-05-12,11436873.0,,,,,,,,9025633.0,,,19207158.0,,1496772.0,12526842.0,918768.0,1585003.0,,,,
2013-05-19,11473035.0,,,,,,,,9036371.0,,,19213991.0,,1508336.0,12528031.0,924826.0,1585275.0,,,,
2013-05-26,11523450.0,,,,,,,,9048706.0,,,19219940.0,,1522055.0,12529069.0,930362.0,1585584.0,,,,
2013-06-02,11562344.0,,,,,,,,9059883.0,,,19225850.0,,1534436.0,12530562.0,936031.0,1585877.0,,,,
2013-06-09,11594920.0,,,,,,,,9069553.0,,,19231145.0,,1544536.0,12531751.0,940580.0,1586101.0,,,,
2013-06-16,11636066.0,,,,,,,,9080424.0,,,19237342.0,,1556264.0,12533003.0,945611.0,1586323.0,,,,
2013-06-23,11670546.0,,,,,,,,9090501.0,,,19242543.0,,1569266.0,12534235.0,949847.0,1586512.0,,,,
2013-06-30,11715937.0,,,,,,,,9103851.0,,,19249501.0,,1603967.0,12535816.0,955693.0,1586792.0,,,,
2013-07-07,11754187.0,,,,,,,,9116013.0,,,19255343.0,,1625164.0,12536944.0,962073.0,1587020.0,,,,
2013-07-14,11794300.0,,,,,,,,9128926.0,,,19260960.0,,1640356.0,12538156.0,982801.0,1587317.0,,,,
2013-07-21,11846958.0,,,,,,,,9140518.0,,,19266522.0,,1654041.0,12539658.0,996825.0,1587559.0,,,,
2013-07-28,11902677.0,,,,,,,,9151671.0,,,19271868.0,,1671817.0,12541093.0,1007762.0,1587836.0,,,,
2013-08-04,11964573.0,,,,,,,,9162261.0,,,19277277.0,,1688848.0,12542518.0,1017194.0,1588049.0,,,,
2013-08-11,12022410.0,,,,,,,,9172719.0,,,19282610.0,,1704603.0,12543932.0,1026485.0,1588233.0,,,,
2013-08-18,12094141.0,,,,,,,,9187038.0,,,19289597.0,,1726085.0,12545829.0,1037436.0,1588449.0,,,,
2013-08-25,12146282.0,,,,,,,,9197810.0,,,19294498.0,,1739013.0,12546946.0,1044460.0,1588626.0,,,,
2013-09-01,12205674.0,,,,,,,,9214046.0,,,19299623.0,,1748456.0,12547960.0,1050699.0,1588787.0,,,,
2013-09-08,12283974.0,,,,,,,,9225978.0,,,19304105.0,,1755883.0,12549024.0,1055753.0,1588944.0,,,,
2013-09-15,12582328.0,,,,,,,,9234618.0,,,19308747.0,,1761966.0,12550084.0,1060595.0,1589057.0,,,,
2013-09-22,12755872.0,,,,,,,,9245996.0,,,19312682.0,,1767272.0,12551117.0,1065742.0,1589778.0,,,,
2013-09-29,12895680.0,,,,,,,,9257743.0,,,19316724.0,,1773708.0,12552084.0,1071302.0,1590124.0,,,,
2013-10-06,13013419.0,,,,,,,,9268895.0,,,19320281.0,,1777378.0,12553180.0,1075155.0,1590486.0,,,,
2013-10-13,13256199.0,,,,,,,,9281834.0,,,19323343.0,,1836060.0,12554025.0,1078560.0,1590728.0,,,,
2013-10-20,13420314.0,,,,,,,,9294365.0,,,19326565.0,,1861271.0,12555126.0,1081643.0,1590957.0,,,,
2013-10-27,13537324.0,,,,,,,,9306494.0,,,19330016.0,,1885273.0,12555991.0,1084653.0,1591126.0,,,,
2013-11-03,13624192.0,,,,,,,,9318248.0,,,19333361.0,,1913492.0,12556654.0,1124771.0,1591310.0,,,,
2013-11-10,13698447.0,,,,,,,,9330180.0,,,19336785.0,,1936416.0,12557447.0,1138831.0,1591555.0,,,,
2013-11-17,13759425.0,,,,,,,,9341895.0,,,19340710.0,,2027412.0,12558183.0,1152837.0,1591920.0,,,,
2013-11-24,13830337.0,,,,,,,,9354001.0,,,19344006.0,,2059550.0,12558996.0,1173014.0,1592305.0,,,,
2013-12-01,13930481.0,,,,,,,,9367303.0,,,19347663.0,,2087318.0,12559964.0,1200339.0,1592818.0,,,,
2013-12-08,14052607.0,,,,,,,,9390065.0,,,19351861.0,,2115571.0,12561222.0,1247112.0,1593342.0,,,,
2013-12-15,14236369.0,,,,,,,,9413724.0,,,19357702.0,,2150564.0,12562837.0,1320094.0,1593767.0,,,,
2013-12-22,14481415.0,,,,,,,,9437217.0,,,19365399.0,,2199930.0,12565281.0,1439253.0,1594374.0,,,,
2013-12-29,14690308.0,,,,,,,,9464237.0,,,19374850.0,,2275137.0,12568000.0,1518427.0,1595144.0,,,,
2014-01-05,14878228.0,,,,,,,,9505178.0,,,19386919.0,,2363306.0,12569727.0,1578975.0,1596268.0,,,,
