"begin_date","end_date","hw","units"
"2005-12-05","2005-12-11","GC",13217
"2005-12-05","2005-12-11","XB360",62135
"2005-12-05","2005-12-11","GBA",13062
"2005-12-05","2005-12-11","GB",8348
"2005-12-05","2005-12-11","PSP",92835
"2005-12-05","2005-12-11","DS",295701
"2005-12-12","2005-12-18","PS2",58067
"2005-12-12","2005-12-18","GC",16760
"2005-12-12","2005-12-18","XB360",12320
"2005-12-12","2005-12-18","GBA",24734
"2005-12-12","2005-12-18","GB",19347
"2005-12-12","2005-12-18","PSP",102555
"2005-12-12","2005-12-18","DS",381776
"2005-12-19","2005-12-25","PS2",83814
"2005-12-19","2005-12-25","GC",21401
"2005-12-19","2005-12-25","XB360",10035
"2005-12-19","2005-12-25","GBA",28154
"2005-12-19","2005-12-25","GB",15549
"2005-12-19","2005-12-25","PSP",127373
"2005-12-19","2005-12-25","DS",511471
"2005-12-26","2006-01-01","PS2",83814
"2005-12-26","2006-01-01","GC",21401
"2005-12-26","2006-01-01","XB360",10035
"2005-12-26","2006-01-01","GBA",28154
"2005-12-26","2006-01-01","GB",15549
"2005-12-26","2006-01-01","PSP",127373
"2005-12-26","2006-01-01","DS",511471
"2006-01-02","2006-01-08","PS2",88680
"2006-01-02","2006-01-08","GC",17227
"2006-01-02","2006-01-08","XB360",8655
"2006-01-02","2006-01-08","GBA",35951
"2006-01-02","2006-01-08","GB",12643
"2006-01-02","2006-01-08","PSP",125095
"2006-01-02","2006-01-08","DS",125957
"2006-01-09","2006-01-15","PS2",32514
"2006-01-09","2006-01-15","GC",5356
"2006-01-09","2006-01-15","XB360",4620
"2006-01-09","2006-01-15","GBA",10658
"2006-01-09","2006-01-15","GB",6710
"2006-01-09","2006-01-15","PSP",40425
"2006-01-09","2006-01-15","DS",38524
"2006-01-16","2006-01-22","PS2",23427
"2006-01-16","2006-01-22","GC",3178
"2006-01-16","2006-01-22","XB360",2762
"2006-01-16","2006-01-22","GBA",7430
"2006-01-16","2006-01-22","GB",4986
"2006-01-16","2006-01-22","PSP",34820
"2006-01-16","2006-01-22","DS",48564
"2006-01-23","2006-01-29","PS2",27023
"2006-01-23","2006-01-29","GC",2518
"2006-01-23","2006-01-29","XB360",2095
"2006-01-23","2006-01-29","GBA",6228
"2006-01-23","2006-01-29","GB",3571
"2006-01-23","2006-01-29","PSP",30815
"2006-01-23","2006-01-29","DS",112938
"2006-01-30","2006-02-05","PS2",25434
"2006-01-30","2006-02-05","GC",2427
"2006-01-30","2006-02-05","XB360",2022
"2006-01-30","2006-02-05","GBA",6539
"2006-01-30","2006-02-05","GB",3658
"2006-01-30","2006-02-05","PSP",28665
"2006-01-30","2006-02-05","DS",19644
"2006-02-06","2006-02-12","PS2",21869
"2006-02-06","2006-02-12","GC",2014
"2006-02-06","2006-02-12","XB360",1463
"2006-02-06","2006-02-12","GBA",5869
"2006-02-06","2006-02-12","GB",3806
"2006-02-06","2006-02-12","PSP",26549
"2006-02-06","2006-02-12","DS",10196
"2006-02-13","2006-02-19","PS2",23545
"2006-02-13","2006-02-19","GC",2036
"2006-02-13","2006-02-19","XB360",1212
"2006-02-13","2006-02-19","GBA",5191
"2006-02-13","2006-02-19","GB",3659
"2006-02-13","2006-02-19","PSP",28595
"2006-02-13","2006-02-19","DS",50107
"2006-02-20","2006-02-26","PS2",25295
"2006-02-20","2006-02-26","GC",1508
"2006-02-20","2006-02-26","XB360",1082
"2006-02-20","2006-02-26","GBA",7334
"2006-02-20","2006-02-26","GB",4079
"2006-02-20","2006-02-26","PSP",35865
"2006-02-20","2006-02-26","DS",39373
"2006-02-27","2006-03-05","PS2",25722
"2006-02-27","2006-03-05","GC",1632
"2006-02-27","2006-03-05","XB360",1020
"2006-02-27","2006-03-05","GBA",5652
"2006-02-27","2006-03-05","GB",3548
"2006-02-27","2006-03-05","PSP",45008
"2006-02-27","2006-03-05","DS",129044
"2006-03-06","2006-03-12","PS2",22820
"2006-03-06","2006-03-12","GC",1311
"2006-03-06","2006-03-12","XB360",1035
"2006-03-06","2006-03-12","GBA",4622
"2006-03-06","2006-03-12","GB",3796
"2006-03-06","2006-03-12","PSP",38607
"2006-03-06","2006-03-12","DS",139818
"2006-03-13","2006-03-19","PS2",58502
"2006-03-13","2006-03-19","GC",1353
"2006-03-13","2006-03-19","XB360",1181
"2006-03-13","2006-03-19","GBA",4725
"2006-03-13","2006-03-19","GB",3943
"2006-03-13","2006-03-19","PSP",30766
"2006-03-13","2006-03-19","DS",135791
"2006-03-20","2006-03-26","PS2",42881
"2006-03-20","2006-03-26","GC",1539
"2006-03-20","2006-03-26","XB360",1550
"2006-03-20","2006-03-26","GBA",8922
"2006-03-20","2006-03-26","GB",3372
"2006-03-20","2006-03-26","PSP",38321
"2006-03-20","2006-03-26","DS",161624
"2006-03-27","2006-04-02","PS2",36574
"2006-03-27","2006-04-02","GC",1592
"2006-03-27","2006-04-02","XB360",2636
"2006-03-27","2006-04-02","GBA",8394
"2006-03-27","2006-04-02","GB",3194
"2006-03-27","2006-04-02","PSP",36713
"2006-03-27","2006-04-02","DS",209795
"2006-04-03","2006-04-09","PS2",31189
"2006-04-03","2006-04-09","GC",1266
"2006-04-03","2006-04-09","XB360",1752
"2006-04-03","2006-04-09","GBA",7817
"2006-04-03","2006-04-09","GB",3192
"2006-04-03","2006-04-09","PSP",31723
"2006-04-03","2006-04-09","DS",218211
"2006-04-10","2006-04-16","PS2",30005
"2006-04-10","2006-04-16","GC",1113
"2006-04-10","2006-04-16","XB360",1780
"2006-04-10","2006-04-16","GBA",8926
"2006-04-10","2006-04-16","GB",2962
"2006-04-10","2006-04-16","PSP",29586
"2006-04-10","2006-04-16","DS",196381
"2006-04-17","2006-04-23","PS2",24827
"2006-04-17","2006-04-23","GC",1087
"2006-04-17","2006-04-23","XB360",2852
"2006-04-17","2006-04-23","GBA",10589
"2006-04-17","2006-04-23","GB",12590
"2006-04-17","2006-04-23","PSP",31781
"2006-04-17","2006-04-23","DS",197772
"2006-04-24","2006-04-30","PS2",31435
"2006-04-24","2006-04-30","GC",1587
"2006-04-24","2006-04-30","XB360",2381
"2006-04-24","2006-04-30","GBA",9444
"2006-04-24","2006-04-30","GB",4966
"2006-04-24","2006-04-30","PSP",43051
"2006-04-24","2006-04-30","DS",228811
"2006-05-01","2006-05-07","PS2",31435
"2006-05-01","2006-05-07","GC",1587
"2006-05-01","2006-05-07","XB360",2381
"2006-05-01","2006-05-07","GBA",9444
"2006-05-01","2006-05-07","GB",4966
"2006-05-01","2006-05-07","PSP",43051
"2006-05-01","2006-05-07","DS",228811
"2006-05-08","2006-05-14","PS2",21778
"2006-05-08","2006-05-14","GC",1406
"2006-05-08","2006-05-14","XB360",1496
"2006-05-08","2006-05-14","GBA",6125
"2006-05-08","2006-05-14","GB",2167
"2006-05-08","2006-05-14","PSP",23660
"2006-05-08","2006-05-14","DS",118291
"2006-05-15","2006-05-21","PS2",20360
"2006-05-15","2006-05-21","GC",1221
"2006-05-15","2006-05-21","XB360",1415
"2006-05-15","2006-05-21","GBA",6054
"2006-05-15","2006-05-21","GB",2472
"2006-05-15","2006-05-21","PSP",23577
"2006-05-15","2006-05-21","DS",172399
"2006-05-22","2006-05-28","PS2",21827
"2006-05-22","2006-05-28","GC",1056
"2006-05-22","2006-05-28","XB360",1218
"2006-05-22","2006-05-28","GBA",5178
"2006-05-22","2006-05-28","GB",1936
"2006-05-22","2006-05-28","PSP",27191
"2006-05-22","2006-05-28","DS",300121
"2006-05-29","2006-06-04","PS2",20557
"2006-05-29","2006-06-04","GC",970
"2006-05-29","2006-06-04","XB360",1095
"2006-05-29","2006-06-04","GBA",5487
"2006-05-29","2006-06-04","GB",1587
"2006-05-29","2006-06-04","PSP",23105
"2006-05-29","2006-06-04","DS",140885
"2006-06-05","2006-06-11","PS2",20661
"2006-06-05","2006-06-11","GC",1106
"2006-06-05","2006-06-11","XB360",1143
"2006-06-05","2006-06-11","GBA",4577
"2006-06-05","2006-06-11","GB",1913
"2006-06-05","2006-06-11","PSP",22529
"2006-06-05","2006-06-11","DS",114132
"2006-06-12","2006-06-18","PS2",22399
"2006-06-12","2006-06-18","GC",1312
"2006-06-12","2006-06-18","XB360",1475
"2006-06-12","2006-06-18","GBA",3280
"2006-06-12","2006-06-18","GB",1629
"2006-06-12","2006-06-18","PSP",25842
"2006-06-12","2006-06-18","DS",201656
"2006-06-19","2006-06-25","PS2",24579
"2006-06-19","2006-06-25","GC",1015
"2006-06-19","2006-06-25","XB360",1315
"2006-06-19","2006-06-25","GBA",3538
"2006-06-19","2006-06-25","GB",1513
"2006-06-19","2006-06-25","PSP",24801
"2006-06-19","2006-06-25","DS",150332
"2006-06-26","2006-07-02","PS2",24556
"2006-06-26","2006-07-02","GC",929
"2006-06-26","2006-07-02","XB360",1676
"2006-06-26","2006-07-02","GBA",3026
"2006-06-26","2006-07-02","GB",1158
"2006-06-26","2006-07-02","PSP",27272
"2006-06-26","2006-07-02","DS",160392
"2006-07-03","2006-07-09","PS2",20889
"2006-07-03","2006-07-09","GC",919
"2006-07-03","2006-07-09","XB360",1191
"2006-07-03","2006-07-09","GBA",2516
"2006-07-03","2006-07-09","GB",1260
"2006-07-03","2006-07-09","PSP",30092
"2006-07-03","2006-07-09","DS",126064
"2006-07-10","2006-07-16","PS2",25085
"2006-07-10","2006-07-16","GC",905
"2006-07-10","2006-07-16","XB360",1020
"2006-07-10","2006-07-16","GBA",2723
"2006-07-10","2006-07-16","GB",1350
"2006-07-10","2006-07-16","PSP",37386
"2006-07-10","2006-07-16","DS",127990
"2006-07-17","2006-07-23","PS2",27517
"2006-07-17","2006-07-23","GC",1007
"2006-07-17","2006-07-23","XB360",1317
"2006-07-17","2006-07-23","GBA",3201
"2006-07-17","2006-07-23","GB",1808
"2006-07-17","2006-07-23","PSP",41303
"2006-07-17","2006-07-23","DS",254827
"2006-07-24","2006-07-30","PS2",26683
"2006-07-24","2006-07-30","GC",959
"2006-07-24","2006-07-30","XB360",1513
"2006-07-24","2006-07-30","GBA",3168
"2006-07-24","2006-07-30","GB",1562
"2006-07-24","2006-07-30","PSP",41571
"2006-07-24","2006-07-30","DS",156060
"2006-07-31","2006-08-06","PS2",23302
"2006-07-31","2006-08-06","GC",893
"2006-07-31","2006-08-06","XB360",1182
"2006-07-31","2006-08-06","GBA",2680
"2006-07-31","2006-08-06","GB",2039
"2006-07-31","2006-08-06","PSP",44262
"2006-07-31","2006-08-06","DS",156692
"2006-08-07","2006-08-13","PS2",28949
"2006-08-07","2006-08-13","GC",980
"2006-08-07","2006-08-13","XB360",1271
"2006-08-07","2006-08-13","GBA",3246
"2006-08-07","2006-08-13","GB",2534
"2006-08-07","2006-08-13","PSP",42541
"2006-08-07","2006-08-13","DS",125593
"2006-08-14","2006-08-20","PS2",28949
"2006-08-14","2006-08-20","GC",980
"2006-08-14","2006-08-20","XB360",1271
"2006-08-14","2006-08-20","GBA",3246
"2006-08-14","2006-08-20","GB",2534
"2006-08-14","2006-08-20","PSP",42541
"2006-08-14","2006-08-20","DS",125593
"2006-08-21","2006-08-27","PS2",23082
"2006-08-21","2006-08-27","GC",754
"2006-08-21","2006-08-27","XB360",1004
"2006-08-21","2006-08-27","GBA",2538
"2006-08-21","2006-08-27","GB",1705
"2006-08-21","2006-08-27","PSP",30741
"2006-08-21","2006-08-27","DS",177642
"2006-08-28","2006-09-03","PS2",23290
"2006-08-28","2006-09-03","GC",901
"2006-08-28","2006-09-03","XB360",1047
"2006-08-28","2006-09-03","GBA",2607
"2006-08-28","2006-09-03","GB",2105
"2006-08-28","2006-09-03","PSP",30462
"2006-08-28","2006-09-03","DS",230900
"2006-09-04","2006-09-10","PS2",20135
"2006-09-04","2006-09-10","GC",721
"2006-09-04","2006-09-10","XB360",911
"2006-09-04","2006-09-10","GBA",2061
"2006-09-04","2006-09-10","GB",1594
"2006-09-04","2006-09-10","PSP",27812
"2006-09-04","2006-09-10","DS",144717
"2006-09-11","2006-09-17","PS2",31927
"2006-09-11","2006-09-17","GC",662
"2006-09-11","2006-09-17","XB360",854
"2006-09-11","2006-09-17","GBA",1989
"2006-09-11","2006-09-17","GB",1226
"2006-09-11","2006-09-17","PSP",26587
"2006-09-11","2006-09-17","DS",140153
"2006-09-18","2006-09-24","PS2",31456
"2006-09-18","2006-09-24","GC",721
"2006-09-18","2006-09-24","XB360",1039
"2006-09-18","2006-09-24","GBA",2201
"2006-09-18","2006-09-24","GB",1168
"2006-09-18","2006-09-24","PSP",23602
"2006-09-18","2006-09-24","DS",158250
"2006-09-25","2006-10-01","PS2",30765
"2006-09-25","2006-10-01","GC",505
"2006-09-25","2006-10-01","XB360",2016
"2006-09-25","2006-10-01","GBA",1606
"2006-09-25","2006-10-01","GB",1142
"2006-09-25","2006-10-01","PSP",24872
"2006-09-25","2006-10-01","DS",292938
"2006-10-02","2006-10-08","PS2",27441
"2006-10-02","2006-10-08","GC",609
"2006-10-02","2006-10-08","XB360",1632
"2006-10-02","2006-10-08","GBA",1396
"2006-10-02","2006-10-08","GB",1292
"2006-10-02","2006-10-08","PSP",22002
"2006-10-02","2006-10-08","DS",127339
"2006-10-09","2006-10-15","PS2",27030
"2006-10-09","2006-10-15","GC",854
"2006-10-09","2006-10-15","XB360",1266
"2006-10-09","2006-10-15","GBA",2626
"2006-10-09","2006-10-15","GB",2069
"2006-10-09","2006-10-15","PSP",21998
"2006-10-09","2006-10-15","DS",116991
"2006-10-16","2006-10-22","PS2",20297
"2006-10-16","2006-10-22","GC",589
"2006-10-16","2006-10-22","XB360",1236
"2006-10-16","2006-10-22","GBA",2214
"2006-10-16","2006-10-22","GB",1543
"2006-10-16","2006-10-22","PSP",22269
"2006-10-16","2006-10-22","DS",143759
"2006-10-23","2006-10-29","PS2",21929
"2006-10-23","2006-10-29","GC",709
"2006-10-23","2006-10-29","XB360",1290
"2006-10-23","2006-10-29","GBA",1703
"2006-10-23","2006-10-29","GB",1522
"2006-10-23","2006-10-29","PSP",25343
"2006-10-23","2006-10-29","DS",180421
"2006-10-30","2006-11-05","PS2",18411
"2006-10-30","2006-11-05","GC",510
"2006-10-30","2006-11-05","XB360",6376
"2006-10-30","2006-11-05","GBA",1410
"2006-10-30","2006-11-05","GB",1550
"2006-10-30","2006-11-05","PSP",22169
"2006-10-30","2006-11-05","DS",123950
"2006-11-06","2006-11-12","PS2",14319
"2006-11-06","2006-11-12","PS3",88443
"2006-11-06","2006-11-12","GC",504
"2006-11-06","2006-11-12","XB360",4238
"2006-11-06","2006-11-12","GBA",1204
"2006-11-06","2006-11-12","GB",1075
"2006-11-06","2006-11-12","PSP",18411
"2006-11-06","2006-11-12","DS",141547
"2006-11-13","2006-11-19","PS2",14042
"2006-11-13","2006-11-19","PS3",43378
"2006-11-13","2006-11-19","GC",564
"2006-11-13","2006-11-19","XB360",4357
"2006-11-13","2006-11-19","GBA",1464
"2006-11-13","2006-11-19","GB",1025
"2006-11-13","2006-11-19","PSP",15883
"2006-11-13","2006-11-19","DS",123242
"2006-11-20","2006-11-26","PS2",23369
"2006-11-20","2006-11-26","PS3",37261
"2006-11-20","2006-11-26","GC",490
"2006-11-20","2006-11-26","XB360",6800
"2006-11-20","2006-11-26","GBA",1219
"2006-11-20","2006-11-26","GB",1034
"2006-11-20","2006-11-26","PSP",29700
"2006-11-20","2006-11-26","DS",152408
"2006-11-27","2006-12-03","PS2",26488
"2006-11-27","2006-12-03","PS3",30467
"2006-11-27","2006-12-03","GC",599
"2006-11-27","2006-12-03","Wii",371936
"2006-11-27","2006-12-03","XB360",4607
"2006-11-27","2006-12-03","GBA",1820
"2006-11-27","2006-12-03","GB",1516
"2006-11-27","2006-12-03","PSP",26605
"2006-11-27","2006-12-03","DS",181496
"2006-12-04","2006-12-10","PS2",31468
"2006-12-04","2006-12-10","PS3",43597
"2006-12-04","2006-12-10","GC",608
"2006-12-04","2006-12-10","Wii",109068
"2006-12-04","2006-12-10","XB360",38096
"2006-12-04","2006-12-10","GBA",1212
"2006-12-04","2006-12-10","GB",1407
"2006-12-04","2006-12-10","PSP",28536
"2006-12-04","2006-12-10","DS",251012
"2006-12-11","2006-12-17","PS2",40092
"2006-12-11","2006-12-17","PS3",70557
"2006-12-11","2006-12-17","GC",747
"2006-12-11","2006-12-17","Wii",101956
"2006-12-11","2006-12-17","XB360",19211
"2006-12-11","2006-12-17","GBA",1511
"2006-12-11","2006-12-17","GB",1547
"2006-12-11","2006-12-17","PSP",55382
"2006-12-11","2006-12-17","DS",375468
"2006-12-18","2006-12-24","PS2",41922
"2006-12-18","2006-12-24","PS3",76506
"2006-12-18","2006-12-24","GC",1179
"2006-12-18","2006-12-24","Wii",203079
"2006-12-18","2006-12-24","XB360",18942
"2006-12-18","2006-12-24","GBA",3972
"2006-12-18","2006-12-24","GB",2605
"2006-12-18","2006-12-24","PSP",96252
"2006-12-18","2006-12-24","DS",334964
"2006-12-25","2006-12-31","PS2",41922
"2006-12-25","2006-12-31","PS3",76506
"2006-12-25","2006-12-31","GC",1179
"2006-12-25","2006-12-31","Wii",203079
"2006-12-25","2006-12-31","XB360",18942
"2006-12-25","2006-12-31","GBA",3972
"2006-12-25","2006-12-31","GB",2605
"2006-12-25","2006-12-31","PSP",96252
"2006-12-25","2006-12-31","DS",334964
"2007-01-01","2007-01-07","PS2",53299
"2007-01-01","2007-01-07","PS3",67620
"2007-01-01","2007-01-07","GC",1357
"2007-01-01","2007-01-07","Wii",146553
"2007-01-01","2007-01-07","XB360",20586
"2007-01-01","2007-01-07","GBA",3833
"2007-01-01","2007-01-07","GB",3439
"2007-01-01","2007-01-07","PSP",118479
"2007-01-01","2007-01-07","DS",305321
"2007-01-08","2007-01-14","PS2",23815
"2007-01-08","2007-01-14","PS3",33492
"2007-01-08","2007-01-14","GC",657
"2007-01-08","2007-01-14","Wii",96975
"2007-01-08","2007-01-14","XB360",8666
"2007-01-08","2007-01-14","GBA",1228
"2007-01-08","2007-01-14","GB",1888
"2007-01-08","2007-01-14","PSP",44173
"2007-01-08","2007-01-14","DS",107892
"2007-01-15","2007-01-21","PS2",18322
"2007-01-15","2007-01-21","PS3",25379
"2007-01-15","2007-01-21","GC",406
"2007-01-15","2007-01-21","Wii",80514
"2007-01-15","2007-01-21","XB360",6809
"2007-01-15","2007-01-21","GBA",1456
"2007-01-15","2007-01-21","GB",1506
"2007-01-15","2007-01-21","PSP",39707
"2007-01-15","2007-01-21","DS",134053
"2007-01-22","2007-01-28","DS",190540
"2007-01-22","2007-01-28","PSP",36354
"2007-01-22","2007-01-28","GBA",1101
"2007-01-22","2007-01-28","GB",1201
"2007-01-22","2007-01-28","PS2",18826
"2007-01-22","2007-01-28","Wii",81381
"2007-01-22","2007-01-28","PS3",21028
"2007-01-22","2007-01-28","XB360",7639
"2007-01-22","2007-01-28","GC",283
"2007-01-29","2007-02-04","DS",175879
"2007-01-29","2007-02-04","PSP",34005
"2007-01-29","2007-02-04","GBA",919
"2007-01-29","2007-02-04","GB",1159
"2007-01-29","2007-02-04","PS2",17877
"2007-01-29","2007-02-04","Wii",75173
"2007-01-29","2007-02-04","PS3",20687
"2007-01-29","2007-02-04","XB360",5509
"2007-01-29","2007-02-04","GC",369
"2007-02-05","2007-02-11","DS",165458
"2007-02-05","2007-02-11","PSP",32142
"2007-02-05","2007-02-11","GBA",708
"2007-02-05","2007-02-11","GB",1208
"2007-02-05","2007-02-11","PS2",16083
"2007-02-05","2007-02-11","Wii",68978
"2007-02-05","2007-02-11","PS3",22950
"2007-02-05","2007-02-11","XB360",4380
"2007-02-05","2007-02-11","GC",416
"2007-02-12","2007-02-18","DS",144060
"2007-02-12","2007-02-18","PSP",37202
"2007-02-12","2007-02-18","GBA",667
"2007-02-12","2007-02-18","GB",1028
"2007-02-12","2007-02-18","PS2",16513
"2007-02-12","2007-02-18","Wii",63849
"2007-02-12","2007-02-18","PS3",20617
"2007-02-12","2007-02-18","XB360",4678
"2007-02-12","2007-02-18","GC",414
"2007-02-19","2007-02-25","DS",134626
"2007-02-19","2007-02-25","PSP",93523
"2007-02-19","2007-02-25","GBA",789
"2007-02-19","2007-02-25","GB",877
"2007-02-19","2007-02-25","PS2",15966
"2007-02-19","2007-02-25","Wii",88338
"2007-02-19","2007-02-25","PS3",21558
"2007-02-19","2007-02-25","XB360",4062
"2007-02-19","2007-02-25","GC",295
"2007-02-26","2007-03-04","DS",115060
"2007-02-26","2007-03-04","PSP",61858
"2007-02-26","2007-03-04","GBA",711
"2007-02-26","2007-03-04","GB",1041
"2007-02-26","2007-03-04","PS2",15389
"2007-02-26","2007-03-04","Wii",61359
"2007-02-26","2007-03-04","PS3",46924
"2007-02-26","2007-03-04","XB360",4361
"2007-02-26","2007-03-04","GC",319
"2007-03-05","2007-03-11","DS",103546
"2007-03-05","2007-03-11","PSP",50970
"2007-03-05","2007-03-11","GBA",753
"2007-03-05","2007-03-11","GB",803
"2007-03-05","2007-03-11","PS2",13221
"2007-03-05","2007-03-11","Wii",49750
"2007-03-05","2007-03-11","PS3",26925
"2007-03-05","2007-03-11","XB360",3240
"2007-03-05","2007-03-11","GC",321
"2007-03-12","2007-03-18","DS",128511
"2007-03-12","2007-03-18","PSP",42762
"2007-03-12","2007-03-18","GBA",1003
"2007-03-12","2007-03-18","GB",798
"2007-03-12","2007-03-18","PS2",12901
"2007-03-12","2007-03-18","Wii",63941
"2007-03-12","2007-03-18","PS3",19787
"2007-03-12","2007-03-18","XB360",3227
"2007-03-12","2007-03-18","GC",305
"2007-03-19","2007-03-25","DS",159498
"2007-03-19","2007-03-25","PSP",42226
"2007-03-19","2007-03-25","GBA",1118
"2007-03-19","2007-03-25","GB",1121
"2007-03-19","2007-03-25","PS2",15434
"2007-03-19","2007-03-25","Wii",87704
"2007-03-19","2007-03-25","PS3",18391
"2007-03-19","2007-03-25","XB360",3616
"2007-03-19","2007-03-25","GC",310
"2007-03-26","2007-04-01","DS",83900
"2007-03-26","2007-04-01","PSP",39422
"2007-03-26","2007-04-01","GBA",909
"2007-03-26","2007-04-01","GB",654
"2007-03-26","2007-04-01","PS2",16353
"2007-03-26","2007-04-01","Wii",40798
"2007-03-26","2007-04-01","PS3",17289
"2007-03-26","2007-04-01","XB360",3774
"2007-03-26","2007-04-01","GC",258
"2007-04-02","2007-04-08","DS",118774
"2007-04-02","2007-04-08","PSP",30308
"2007-04-02","2007-04-08","GBA",1033
"2007-04-02","2007-04-08","GB",656
"2007-04-02","2007-04-08","PS2",14167
"2007-04-02","2007-04-08","Wii",44520
"2007-04-02","2007-04-08","PS3",14820
